t,Core,CPU,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,POLL%,C1%,C1E%,C3%,C6%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,CoreThr,PkgTmp,Pkg%pc2,Pkg%pc3,Pkg%pc6,PkgWatt,CorWatt,GFXWatt
1737230259993,-,-,7,0.43,1612,2993,0.40,132,0,0,0,3,2,200,0.00,0.00,0.00,0.01,99.56,0.15,0.01,99.41,0.00,27,0,27,0.55,0.04,97.20,4.23,0.21,0.00
1737230259993,0,0,8,0.51,1600,2993,0.32,62,0,0,0,3,1,78,0.00,0.00,0.02,0.03,99.47,0.22,0.03,99.25,0.00,27,0,27,0.55,0.04,97.21,4.23,0.21,0.00
1737230259993,1,1,3,0.19,1706,2993,0.50,9,0,0,0,0,0,21,0.00,0.00,0.00,0.00,99.81,0.07,0.00,99.74,0.00,27,0
1737230259993,2,2,5,0.34,1600,2993,0.37,13,0,0,0,0,0,38,0.00,0.00,0.00,0.00,99.67,0.11,0.00,99.55,0.00,27,0
1737230259993,3,3,11,0.69,1600,2993,0.44,48,0,0,0,0,1,63,0.00,0.00,0.00,0.03,99.29,0.18,0.03,99.09,0.00,27,0
1737230260995,-,-,28,1.54,1791,2993,0.74,390,0,0,1,10,6,372,0.00,0.00,0.10,0.04,98.33,0.39,0.04,98.03,0.00,34,0,28,0.71,0.04,93.25,4.42,0.40,0.00
1737230260995,0,0,33,1.81,1799,2993,0.71,128,0,0,1,7,3,138,0.00,0.00,0.37,0.09,97.75,0.77,0.08,97.33,0.00,27,0,28,0.71,0.04,93.25,4.42,0.40,0.00
1737230260995,1,1,11,0.64,1708,2993,0.40,88,0,0,0,3,1,91,0.00,0.00,0.03,0.01,99.33,0.31,0.01,99.04,0.00,27,0
1737230260995,2,2,20,1.00,1978,2993,0.94,61,0,0,0,0,0,55,0.00,0.00,0.00,0.00,99.00,0.18,0.00,98.82,0.00,27,0
1737230260995,3,3,47,2.71,1736,2993,0.76,113,0,0,0,0,2,88,0.00,0.00,0.00,0.07,97.23,0.29,0.06,96.94,0.00,34,0
1737230261998,-,-,5,0.32,1605,2993,0.43,121,0,0,0,1,4,157,0.00,0.00,0.01,0.02,99.66,0.12,0.02,99.54,0.00,33,0,31,0.48,0.06,97.71,4.20,0.18,0.00
1737230261998,0,0,9,0.54,1603,2993,0.34,72,0,0,0,0,4,81,0.00,0.00,0.00,0.10,99.39,0.22,0.09,99.16,0.00,31,0,31,0.48,0.06,97.71,4.20,0.18,0.00
1737230261998,1,1,4,0.23,1621,2993,0.48,20,0,0,0,1,0,30,0.00,0.00,0.02,0.00,99.76,0.11,0.00,99.66,0.00,31,0
1737230261998,2,2,2,0.15,1600,2993,0.39,8,0,0,0,0,0,13,0.00,0.00,0.00,0.00,99.86,0.04,0.00,99.81,0.00,31,0
1737230261998,3,3,6,0.38,1600,2993,0.54,21,0,0,0,0,0,33,0.00,0.00,0.00,0.00,99.63,0.09,0.00,99.53,0.00,33,0
1737230263000,-,-,8,0.53,1606,2993,0.87,133,0,0,0,5,1,180,0.00,0.00,0.01,0.00,99.47,0.14,0.00,99.33,0.00,26,0,26,0.51,0.00,96.95,4.23,0.22,0.00
1737230263000,0,0,8,0.50,1600,2993,0.30,63,0,0,0,3,1,77,0.00,0.00,0.04,0.02,99.46,0.23,0.01,99.25,0.00,26,0,26,0.51,0.00,96.95,4.23,0.22,0.00
1737230263001,1,1,4,0.27,1613,2993,0.45,28,0,0,0,0,0,38,0.00,0.00,0.00,0.00,99.74,0.12,0.00,99.61,0.00,26,0
1737230263001,2,2,14,0.86,1611,2993,1.48,21,0,0,0,1,0,21,0.00,0.00,0.00,0.00,99.14,0.07,0.00,99.07,0.00,26,0
1737230263001,3,3,8,0.47,1600,2993,0.59,21,0,0,0,1,0,44,0.00,0.00,0.00,0.00,99.54,0.13,0.00,99.40,0.00,26,0
